nodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
47,1383.775,1313.2459999999994,244.899,1107.3739999999998,999.9930000000002,671.8679999999999,609.837,1104.0239999999997,90.54,1740.4919999999993,645.266,1333.0769999999998,1042.2919999999997,1181.788,1013.761,2008.953,1951.215,474.7560000000001,2121.914,2185.978,531.976,970.042,1626.8439999999994,1878.4709999999995,1065.735,1625.6449999999998,429.405,476.7380000000001,354.34400000000005,637.134,659.066,885.1769999999999,1188.986,2328.9909999999995,1975.0959999999995,1176.124,818.245,8826.384999999998,717.078,492.0080000000001,1665.5570000000007,2084.8390000000004,1375.211,2445.514999999999,783.7329999999998,2748.912,,2348.1710000000007,1421.443,6047.932000000002,1314.6830000000002,440.487,591.945,586.0399999999997,902.819,715.9530000000001,1191.8959999999995,1483.0400000000002,522.539,982.4839999999996,989.221,613.357,879.739,1475.5480000000002,1270.3349999999998,697.8870000000001,587.63,1629.979,3995.771,1748.035,963.3189999999998,1235.709,1769.0390000000002,609.0270000000003,3482.3369999999995,2195.2359999999985,1748.653999999999,986.4689999999998,879.739,1166.0129999999997
48,3008.903,1579.2930000000003,2430.053000000001,1631.1200000000003,2682.427,1734.3630000000005,1738.3340000000003,1627.7700000000004,2392.022000000001,1088.1349999999998,2310.3060000000005,1675.9710000000005,1532.7630000000004,1166.3829999999998,1334.41,2800.211,2742.473,1994.559,3843.1230000000014,3589.786000000002,2049.802,2068.4640000000004,1840.455,813.3749999999998,2538.428000000001,2416.903,2068.4840000000004,1992.577,2116.1090000000004,2431.4940000000006,2581.226,2064.1650000000004,1735.1080000000002,522.3520000000001,2766.354,3296.5059999999994,1894.961,10946.767000000003,1647.6710000000005,1901.08,3786.142,4205.2210000000005,3495.593,823.1539999999998,3121.213,4869.294,2348.1710000000007,,1532.8290000000004,3797.208,2105.941,2503.7790000000005,2481.9640000000004,1989.668,1477.8929999999998,2033.036,2674.8090000000007,865.131,2450.6480000000006,1769.303,1459.3900000000003,1734.814,2752.236,1311.364,1816.457,3111.4120000000007,2494.291,3750.5640000000008,4941.175999999999,2539.292999999999,2427.0560000000005,3466.8989999999994,1516.689,2601.3029999999994,5602.719000000002,2408.847,1962.265,2960.034,2752.236,1689.7589999999998
49,2193.0309999999995,635.987,1503.3249999999998,818.9019999999999,1842.126,791.0569999999999,811.6059999999999,815.552,1465.294,1312.804,1367.0000000000002,959.0409999999998,720.545,420.331,535.0640000000001,2213.739,2156.001,1067.831,3213.933000000002,3203.017000000001,1106.496,1729.8109999999997,1453.686,977.556,1907.059,1830.4310000000005,1125.178,1065.8490000000002,1189.381,1396.903,1418.835,1644.9459999999997,942.844,1513.6490000000003,2179.882,2369.778,986.086,10020.039,704.3649999999999,957.774,2859.4140000000007,3278.493000000001,2568.8650000000007,1530.2660000000003,2194.484999999999,3942.566,1421.443,1532.8290000000004,,4976.360000000001,1519.4690000000005,1560.326,1538.5109999999995,1046.215,656.677,1106.308,2033.2200000000005,667.6980000000001,1507.195,860.4280000000002,516.0840000000001,808.086,1721.872,887.3220000000001,1024.193,1677.82,1567.563,2823.8360000000016,4354.703999999999,1952.821,1687.1580000000004,2540.1710000000003,1135.241,1674.5749999999998,4675.991000000001,2022.078,1575.4959999999996,1755.4920000000002,1721.872,877.541
50,6107.493000000001,5022.9710000000005,6129.814000000001,5074.651,5781.017000000001,5178.041000000001,5181.865000000001,5071.301,6091.783000000001,4531.665999999999,5753.837000000001,5119.502000000001,4976.294,4609.914,4777.941,5898.801000000001,5783.081000000001,5633.328,7641.655000000001,7388.318,5493.3330000000005,5167.054,5638.987000000002,4256.905999999999,6414.337,5515.493000000001,5512.015000000002,5635.31,5778.424000000001,5530.084000000002,5679.816000000001,5162.755,5178.639000000001,3837.246,5864.944000000001,6595.254000000002,5338.492,14641.976999999995,5091.349,5344.611000000001,7481.352000000002,7519.127000000002,7190.803000000002,4304.573,6816.423000000002,8168.042000000004,6047.932000000002,3797.208,4976.360000000001,,5204.530999999999,6325.402000000001,5925.494999999997,5433.198999999998,4921.423999999999,5874.525000000001,6550.718000000005,4308.661999999999,5894.178999999997,5212.834000000001,4902.920999999999,5178.344999999999,5850.826,4754.895,5259.988,6210.001999999999,6060.6630000000005,7445.773999999999,7265.026,5637.883,6324.421000000003,7162.109,4960.219999999999,6296.513000000001,8916.625000000004,5779.053000000005,5760.797000000005,6058.623999999999,5850.826,5133.290000000001
51,919.9780000000004,1817.603,1396.5650000000005,1760.383,593.5020000000001,1433.6510000000003,1262.8460000000002,1757.033,1358.5340000000003,1715.5230000000004,1573.495,1580.293,1695.301,1142.7370000000003,1310.279,711.2860000000001,636.532,900.079,3273.5799999999986,3337.643999999999,1460.2050000000004,433.805,2555.072999999999,1388.238,2247.0259999999994,310.962,1357.6340000000002,902.061,1045.1750000000002,796.835,612.621,429.506,1841.995,2189.564999999999,677.429,1407.7389999999998,1633.0069999999998,9265.047,1370.0870000000004,1279.091,2158.662999999999,2331.612,1813.873,1602.1139999999998,2083.1739999999995,2980.527,1314.6830000000002,2105.941,1519.4690000000005,5204.530999999999,,1592.1529999999996,1745.0059999999996,1514.2689999999996,1555.828,1141.276,2373.187,1078.38,1674.2049999999997,1797.2460000000003,1697.6999999999998,1266.366,663.3109999999999,632.147,1923.344,1022.487,1095.1090000000002,2161.749,2835.235,450.36800000000005,2027.1249999999995,2161.193,925.638,1437.294,3729.109999999999,3123.465,2676.883,871.109,663.3109999999999,1819.022
52,1805.025,1368.2669999999998,234.132,1384.8439999999996,1359.8269999999998,949.338,887.3070000000001,1381.4939999999997,369.4210000000001,1795.5129999999997,212.011,1610.5469999999996,1319.7619999999995,1370.581,1202.554,2286.423,2228.684999999999,752.2260000000002,1885.729,1752.159,452.22,1247.512,1256.1570000000002,1933.492,652.869,1903.115,585.8919999999999,754.2080000000002,685.4530000000001,914.6040000000002,936.5360000000002,1162.6469999999997,1466.4559999999997,2484.599,2252.565999999999,1597.3739999999998,873.2659999999998,9247.635000000002,994.548,769.4780000000002,1891.1610000000005,2506.0890000000004,1796.4609999999998,2722.984999999999,934.806,3170.162,440.487,2503.7790000000005,1560.326,6325.402000000001,1592.1529999999996,,179.079,522.579,1180.289,993.423,779.03,1638.5010000000004,53.131,1037.505,1044.2420000000002,890.827,1239.573,1753.018,1547.8049999999998,1119.1369999999995,1008.8799999999998,1855.583,4417.021,2025.505,550.4529999999999,1378.819,2046.509,1030.277,3903.587,1824.549,1377.967,1287.9489999999998,1239.573,1443.4829999999995
53,1956.483,1346.4519999999995,385.59,1455.1819999999996,1512.68,975.9860000000002,957.645,1451.8319999999997,520.879,1773.6979999999994,190.19600000000003,1680.885,1390.0999999999992,1348.7659999999998,1180.7389999999998,2439.2759999999985,2381.537999999998,905.0790000000004,1730.753,1593.304,430.405,1400.3649999999996,1150.459,1911.677,494.014,2055.9679999999994,564.077,907.0610000000004,836.9110000000002,1067.457,1089.389,1315.499999999999,1536.794,2462.784,2405.4189999999985,1748.832,851.4510000000001,9399.093,1064.886,742.5430000000002,2042.6190000000008,2657.5470000000005,1947.919,2875.837999999999,1086.264,3321.62,591.945,2481.9640000000004,1538.5109999999995,5925.494999999997,1745.0059999999996,179.079,,500.764,1250.627,1056.245,620.1750000000002,1616.6860000000004,138.90800000000002,1015.6899999999998,1022.427,961.165,1392.4260000000002,1905.8710000000003,1618.1429999999998,1270.595,1160.338,2007.041,4568.479,2178.358,398.62000000000006,1530.277,2199.362,1181.735,4055.045,1660.496,1272.2689999999998,1439.4070000000002,1392.4260000000002,1513.8209999999997
54,1528.7639999999997,854.1559999999996,431.9770000000001,1014.611,1281.943,483.69,536.1289999999999,1011.261,629.8909999999997,1281.4019999999998,329.253,1240.314,949.529,856.4699999999999,688.4429999999998,2208.539,2150.8009999999995,674.3419999999999,2176.1860000000006,1968.602,68.74900000000001,1169.6280000000004,1116.32,1419.381,869.312,1825.2309999999995,205.913,676.3239999999998,579.9639999999998,836.7199999999998,858.6519999999998,1084.763,1096.223,1970.488,2174.682,1599.496,359.15500000000003,9249.757000000003,643.3699999999998,321.987,2089.132,2508.211,1798.583,1987.105,1424.2029999999995,3172.284,586.0399999999997,1989.668,1046.215,5433.198999999998,1514.2689999999996,522.579,500.764,,810.0559999999999,700.1990000000002,995.473,1124.39,469.448,523.394,530.131,539.649,1161.689,1340.82,1177.572,1013.5530000000002,903.2960000000002,2053.554,3915.561,1947.621,649.411,1769.889,1591.9330000000004,1032.399,3905.709,1684.7120000000002,1238.13,1185.684,1161.689,1073.25
55,1674.407,399.8279999999999,984.701,204.555,1323.502,554.898,292.982,201.205,946.67,1076.645,1079.116,430.258,139.47299999999998,323.092,155.065,2250.098,2192.36,549.207,2861.7159999999994,2925.78,775.0469999999999,1211.187,1217.527,922.62,1670.9,1866.79,685.59,547.2249999999999,670.757,878.279,900.211,1126.322,286.16700000000003,1458.713,2216.2409999999995,1851.154,749.9269999999999,9501.415,393.183,538.501,2340.79,2759.869,2050.241,1475.33,1675.861,3423.942,902.819,1477.8929999999998,656.677,4921.423999999999,1555.828,1180.289,1250.627,810.0559999999999,,587.684,1797.061,612.762,1262.341,624.2689999999999,279.925,289.462,1203.2479999999996,802.5619999999999,367.516,1159.1960000000004,1048.9390000000003,2305.212,3989.856,1989.18,1450.9990000000005,2021.547,1069.7399999999998,1155.951,4157.367,1785.9189999999992,1339.3369999999993,1236.8679999999997,1203.2479999999996,263.194
56,1354.1470000000002,849.4590000000001,797.8350000000003,792.239,908.9500000000002,527.6930000000001,294.702,788.889,759.8040000000001,1526.2759999999998,884.7340000000003,1017.942,727.1570000000002,866.6530000000001,698.6260000000002,1835.546,1777.8079999999998,241.197,2674.849999999999,2738.914,646.135,796.6350000000002,1617.9379999999994,1477.7629999999997,1558.265,1452.2379999999998,556.678,239.21500000000003,446.4450000000001,463.727,485.659,711.7700000000001,873.8510000000001,2013.856,1801.689,1659.7370000000003,769.619,9309.998000000003,401.943,409.58900000000006,2149.373,2568.452,1858.8240000000003,2272.108,1484.4439999999995,3232.524999999999,715.9530000000001,2033.036,1106.308,5874.525000000001,1141.276,993.423,1056.245,700.1990000000002,587.684,,1684.426,1167.905,1075.475,933.858,729.556,298.22200000000004,788.6959999999999,1302.1410000000003,955.2,838.936,728.679,2113.795,3575.303999999999,1574.6280000000002,1338.364,1830.1300000000003,1595.6320000000003,964.534,3965.95,2186.329999999999,1739.7479999999996,874.019,788.6959999999999,850.878
57,2556.434,1599.012,985.541,2001.616,2140.861000000001,1470.695,1585.8259999999998,1998.266,1120.8299999999997,1731.4679999999998,818.377,2227.3190000000004,1936.534,1843.4750000000004,1675.448,3067.457,3009.719,1533.26,1250.3279999999995,999.9620000000002,1055.754,2028.546,971.5789999999998,1869.447,136.774,2684.1490000000003,1192.2579999999996,1535.242,1436.862,1695.638,1717.57,1943.6809999999991,2083.228,2655.629000000001,3033.6,2348.783,1346.16,9896.151999999998,1693.067,1308.9919999999995,3172.8360000000007,3257.4980000000005,2547.87,3019.6630000000005,1666.8520000000003,3921.571,1191.8959999999995,2674.8090000000007,2033.2200000000005,6550.718000000005,2373.187,779.03,620.1750000000002,995.473,1797.061,1684.426,,2135.9970000000003,738.859,1268.2500000000005,1517.1359999999995,1589.346,2020.607,2534.051999999999,2164.577,1870.5460000000005,1760.2890000000002,2860.222,5168.430000000001,2806.539,332.287,2344.030000000001,2827.5429999999988,1781.686,4654.996000000001,1354.3109999999997,908.4179999999998,2039.358,2020.607,2060.255
58,1981.3420000000003,714.162,1564.922,765.989,1654.866,869.232,873.203,762.639,1526.891,711.455,1445.1750000000004,810.84,667.632,301.252,469.279,1772.65,1714.912,1129.428,3304.311000000001,3050.9740000000006,1184.671,1040.903,1301.6429999999998,384.17,1999.616,1389.342,1203.353,1127.446,1250.978,1403.9330000000002,1480.4320000000002,1036.604,869.977,845.951,1738.793,2431.374999999999,1064.261,10081.636000000002,782.54,1035.949,2921.0109999999995,3340.09,2630.4619999999995,862.5680000000001,2256.0819999999994,4004.163,1483.0400000000002,865.131,667.6980000000001,4308.661999999999,1078.38,1638.5010000000004,1616.6860000000004,1124.39,612.762,1167.905,2135.9970000000003,,1585.5169999999998,938.75,594.406,869.683,1724.675,446.233,951.326,1739.417,1629.16,2885.4330000000004,3913.615,1511.732,1765.4800000000002,2601.768,651.5580000000001,1736.1719999999998,4737.588000000001,1870.0349999999992,1423.4529999999993,1932.473,1724.675,824.628
59,1887.077,1315.1359999999995,316.184,1466.8959999999995,1441.879,944.67,969.3590000000002,1463.5459999999998,451.47300000000007,1742.3819999999996,158.88,1692.5989999999997,1401.814,1317.45,1149.423,2368.475,2310.736999999999,834.2780000000002,1967.781,1711.988,399.089,1329.564,1203.026,1880.361,612.698,1985.167,532.761,836.2600000000002,767.5050000000001,996.6560000000002,1018.5880000000002,1244.6989999999998,1548.5079999999998,2431.4680000000003,2334.617999999999,1679.426,820.1349999999999,9329.687000000002,1076.6,711.227,1973.2130000000004,2588.1410000000005,1878.513,2805.037,1016.858,3252.214,522.539,2450.6480000000006,1507.195,5894.178999999997,1674.2049999999997,53.131,138.90800000000002,469.448,1262.341,1075.475,738.859,1585.5169999999998,,984.3739999999998,991.111,972.879,1321.6250000000002,1835.07,1629.857,1201.189,1090.932,1937.635,4499.073,2107.557,463.89200000000005,1460.871,2128.561,1112.3290000000002,3985.639,1771.418,1324.8359999999998,1370.0010000000002,1321.6250000000002,1525.535
60,1925.208,398.716,1064.3659999999998,828.8240000000002,1564.9199999999998,349.81700000000006,652.159,825.474,1026.3349999999998,825.9619999999999,844.1789999999999,1054.527,763.7420000000001,670.6829999999999,502.65600000000006,2491.516,2433.778,882.3929999999998,2448.963,2241.3789999999995,583.675,1452.6049999999998,966.844,963.941,1142.089,2108.208,602.357,884.3749999999998,976.408,1119.697,1141.629,1367.74,910.436,1750.123,2457.659,1995.94,193.612,9646.201,544.918,547.823,2485.576,2904.6550000000007,2195.026999999999,1801.318,1820.647,3568.728,982.4839999999996,1769.303,860.4280000000002,5212.834000000001,1797.2460000000003,1037.505,1015.6899999999998,523.394,624.2689999999999,933.858,1268.2500000000005,938.75,984.3739999999998,,396.2679999999999,648.6390000000001,1444.666,1155.033,991.785,1409.9970000000003,1299.7400000000005,2449.998,4231.274,2230.598,922.188,2166.3330000000005,1406.1460000000002,1428.843,4302.153000000001,1535.236,1088.654,1478.286,1444.666,887.4630000000001
61,1816.279,171.82699999999997,1071.103,484.48,1465.3739999999998,274.973,434.854,481.13,1033.072,848.6440000000001,850.9160000000002,710.1829999999999,419.398,326.339,158.31199999999998,2391.9700000000003,2334.232,691.0790000000001,2697.849000000001,2490.2650000000003,590.4119999999999,1353.0589999999995,989.5260000000002,986.6230000000004,1390.975,2008.662,609.0939999999999,689.097,812.629,1020.151,1042.083,1268.1939999999995,566.092,1440.2100000000005,2358.113,2002.677,521.9259999999999,9652.938,327.613,441.69,2492.312999999999,2911.3920000000007,2201.763999999999,1456.9740000000004,1827.384,3575.465,989.221,1459.3900000000003,516.0840000000001,4902.920999999999,1697.6999999999998,1044.2420000000002,1022.427,530.131,279.925,729.556,1517.1359999999995,594.406,991.111,396.2679999999999,,431.334,1345.12,810.6890000000001,647.4409999999999,1301.0680000000004,1190.8110000000004,2456.735,4131.728,2131.052,1171.074,2173.07,1061.949,1435.58,4308.890000000001,1557.918,1111.336,1378.74,1345.12,543.119
62,1384.945,551.237,695.239,494.017,1034.04,298.822,3.52,490.667,657.2080000000001,1228.054,789.654,719.72,428.935,568.431,400.404,1960.636,1902.898,259.745,2572.2539999999995,2636.318,485.5849999999999,921.725,1368.936,1179.541,1463.1850000000002,1577.328,396.128,257.763,381.295,588.817,610.749,836.8599999999999,575.629,1715.634,1926.7789999999995,1561.6920000000002,609.069,9211.953,103.721,249.039,2051.328,2470.407,1760.7790000000002,1732.2510000000002,1386.399,3134.48,613.357,1734.814,808.086,5178.344999999999,1266.366,890.827,961.165,539.649,289.462,298.22200000000004,1589.346,869.683,972.879,648.6390000000001,431.334,,913.786,1078.5359999999998,656.978,869.7340000000003,759.4770000000002,2015.75,3700.3939999999993,1699.7179999999998,1243.284,1732.0849999999998,1337.226,866.489,3867.9049999999993,1937.3279999999995,1490.7459999999994,947.406,913.786,552.6560000000001
63,589.4279999999999,1465.023,1043.985,1407.803,120.254,1081.071,910.266,1404.4529999999995,1005.954,2141.84,1220.915,1633.506,1342.721,1482.217,1314.1899999999998,1041.035,1299.843,547.4989999999999,2920.999999999998,2985.063999999999,1107.6249999999998,585.094,2202.4929999999995,2034.533,1894.446,886.1400000000001,1005.054,549.481,609.9330000000001,452.769,303.037,624.9340000000001,1489.415,2835.86,1007.178,1081.25,1280.427,8938.557999999997,1017.507,926.511,1832.174,2005.1230000000005,1487.3840000000005,2248.409,1575.3270000000002,2654.0380000000005,879.739,2752.236,1721.872,5850.826,663.3109999999999,1239.573,1392.4260000000002,1161.689,1203.2479999999996,788.6959999999999,2020.607,1724.675,1321.6250000000002,1444.666,1345.12,913.786,,1278.442,1570.7639999999997,359.176,431.79800000000006,1835.26,2825.507,780.1170000000001,1674.5449999999996,1834.704,1571.933,773.9830000000001,3402.621,2770.885000000001,2324.303000000001,207.798,0.0,1466.4419999999996
64,1535.1090000000004,930.592,1557.4300000000003,955.789,1208.633,1085.6619999999998,1082.0559999999998,952.439,1519.3990000000003,1083.3760000000002,1734.36,948.146,857.432,510.59,678.3699999999999,1326.417,1268.679,1060.944,3434.444999999999,3498.508999999999,1621.0700000000004,594.6700000000001,1748.2910000000002,756.091,2407.891,943.1090000000002,1518.4990000000005,1062.9260000000002,1206.0400000000002,957.7000000000002,1107.4320000000002,590.3710000000001,1059.777,1292.184,1292.56,2022.87,1280.6909999999998,10069.592999999992,998.9699999999998,1439.956,2908.9679999999994,2946.743,2618.419,1308.8010000000002,2244.039,3595.6580000000004,1475.5480000000002,1311.364,887.3220000000001,4754.895,632.147,1753.018,1905.8710000000003,1340.82,802.5619999999999,1302.1410000000003,2534.051999999999,446.233,1835.07,1155.033,810.6890000000001,1078.5359999999998,1278.442,,1141.126,1637.6180000000004,1488.2790000000005,2873.3900000000017,3467.382,1065.4990000000005,2187.99,2589.7250000000004,293.491,1724.1290000000004,4344.241000000001,2316.6829999999995,1870.101,1486.2400000000002,1278.4420000000002,1014.428
65,2041.923,767.3439999999998,1352.217,316.86400000000003,1691.0179999999998,922.414,660.4979999999999,314.869,1314.186,1444.1609999999998,1446.6319999999998,550.209,283.694,671.9590000000001,520.547,2617.614,2559.876,916.723,3229.2319999999995,3293.296,1142.563,1578.7029999999995,1585.043,1261.184,2038.416,2234.306,1053.106,914.741,1038.273,1245.7949999999998,1267.727,1493.8379999999995,118.365,1797.2769999999998,2583.757,2218.67,1117.443,9868.930999999997,760.6990000000001,906.017,2708.306,3127.385,2417.757,1813.894,2043.377,3791.458,1270.3349999999998,1816.457,1024.193,5259.988,1923.344,1547.8049999999998,1618.1429999999998,1177.572,367.516,955.2,2164.577,951.326,1629.857,991.785,647.4409999999999,656.978,1570.7639999999997,1141.126,,1526.712,1416.455,2672.728000000001,4357.372,2356.696,1818.515,2389.063,1246.59,1523.467,4524.883000000001,2153.4349999999986,1706.8529999999994,1604.384,1570.764,375.503
66,515.211,1420.9710000000005,923.549,1363.7510000000004,479.43,962.7360000000002,866.2140000000002,1360.4010000000003,836.0830000000001,2168.004999999999,1072.7790000000002,1589.454,1298.6690000000003,1438.1650000000002,1270.1380000000004,1400.2110000000002,1659.0190000000002,597.739,2800.5639999999994,2864.628,959.4890000000004,871.027,2054.3569999999995,2049.275,1744.3850000000002,1245.3160000000005,856.9180000000002,599.7210000000001,472.78,561.4710000000001,480.229,910.867,1445.3630000000005,3195.0360000000005,1366.354,722.074,1245.7580000000005,8579.382,973.4550000000004,808.176,1472.998,1645.947,1128.2080000000003,2607.5850000000005,1216.151,2294.862,697.8870000000001,3111.4120000000007,1677.82,6210.001999999999,1022.487,1119.1369999999995,1270.595,1013.5530000000002,1159.1960000000004,838.936,1870.5460000000005,1739.417,1201.189,1409.9970000000003,1301.0680000000004,869.7340000000003,359.176,1637.6180000000004,1526.712,,110.257,1476.084,3064.003999999999,1139.293,1526.4089999999997,1475.528,1931.1090000000004,487.5530000000001,3043.445,2622.7490000000003,2176.167,326.217,359.176,1422.39
67,625.4680000000001,1310.7140000000004,813.2919999999999,1253.4940000000004,552.052,852.4790000000002,755.9570000000001,1250.1440000000002,725.826,2057.747999999999,962.5220000000004,1479.197,1188.4120000000005,1327.908,1159.8810000000003,1472.8330000000003,1731.6410000000003,487.482,2690.307,2754.371,849.2320000000003,982.7730000000004,1944.0999999999992,1939.018,1634.1280000000002,1317.9380000000003,746.6610000000002,489.46400000000006,362.523,490.5400000000001,442.056,897.9080000000002,1335.1060000000002,2475.111,1438.976,832.331,1135.5010000000004,8689.639,863.1980000000002,697.919,1583.255,1756.2040000000002,1238.4650000000004,2458.245999999999,1037.075,2405.119,587.63,2494.291,1567.563,6060.6630000000005,1095.1090000000002,1008.8799999999998,1160.338,903.2960000000002,1048.9390000000003,728.679,1760.2890000000002,1629.16,1090.932,1299.7400000000005,1190.8110000000004,759.4770000000002,431.79800000000006,1488.2790000000005,1416.455,110.257,,1586.341,3174.2609999999995,1211.9150000000004,1416.1519999999998,1250.593,1781.7700000000002,342.185,3153.702,2512.492,2065.91,398.839,431.798,1312.1329999999998
68,1575.561,2566.9870000000005,1752.714,2509.7670000000003,1955.514,2108.7519999999995,2012.23,2506.417,1634.041,3208.0060000000008,2112.78,2735.4700000000007,2444.685,2584.181000000001,2416.154,3078.546000000001,2798.2809999999995,1872.598,2961.818,3030.265000000001,1999.49,2367.884,3094.358,3345.985,2480.8310000000006,2384.578,1896.919,1874.58,1661.3289999999995,1873.274,1864.397,2283.019,2591.3790000000013,3731.384000000001,2936.1050000000014,870.854,2285.759,7519.279000000001,2119.4709999999995,1959.522,163.41299999999998,912.129,441.932,3843.357,1209.6950000000002,1855.197,1629.979,3750.5640000000008,2823.8360000000016,7445.773999999999,2161.749,1855.583,2007.041,2053.554,2305.212,2113.795,2860.222,2885.4330000000004,1937.635,2449.998,2456.735,2015.75,1835.26,2873.3900000000017,2672.728000000001,1476.084,1586.341,,4089.024,2102.458,2378.415000000001,527.382,3166.8809999999994,1222.6249999999998,2309.626999999999,3662.750000000001,3216.168,1698.6319999999998,1835.26,2568.406
69,2592.8369999999995,4251.631,4221.433,4194.411,2774.1090000000004,3867.679,3696.873999999999,4191.061,4133.967000000001,4550.757999999999,4007.523,4415.527999999999,4129.329000000001,3977.972,4100.798,2180.7719999999995,2617.665,3334.106999999999,6248.971000000001,6317.418000000002,3894.233,3269.039999999999,4989.101,4223.472999999999,5042.269,2550.869,3758.926,3336.089,3374.788,3361.48,3089.6449999999995,3264.740999999999,4276.023,5024.799999999998,2186.293,3102.6890000000003,4067.035,11030.378999999995,3804.115,3713.118999999999,4006.913,3578.502999999999,3491.418999999999,4437.348999999998,3947.098,3982.203,3995.771,4941.175999999999,4354.703999999999,7265.026,2835.235,4417.021,4568.479,3915.561,3989.856,3575.303999999999,5168.430000000001,3913.615,4499.073,4231.274,4131.728,3700.3939999999993,2825.507,3467.382,4357.372,3064.003999999999,3174.2609999999995,4089.024,,2551.187000000001,4461.152999999998,3837.258,3760.873000000001,3282.6269999999995,4976.001000000002,5557.492999999996,5110.910999999997,2800.2440000000006,2825.5070000000005,4253.049999999999
70,769.645,2250.9549999999995,1829.917,2193.735,538.566,1867.003,1696.198,2190.385,1791.886,2148.8750000000005,2006.847,2013.645,2128.653,1576.089,1743.631,450.619,871.143,1333.431,3706.9319999999984,3770.995999999999,1893.557,742.8280000000001,2988.424999999999,1821.59,2680.3779999999992,505.907,1790.986,1335.413,1478.527,1230.187,982.071,862.8580000000001,2275.347,2622.916999999999,353.482,1348.448,2066.3589999999995,9205.756000000005,1803.4390000000003,1712.4429999999998,2099.372,2508.072,1754.582,2035.466,2004.175,3155.734000000001,1748.035,2539.292999999999,1952.821,5637.883,450.36800000000005,2025.505,2178.358,1947.621,1989.18,1574.6280000000002,2806.539,1511.732,2107.557,2230.598,2131.052,1699.7179999999998,780.1170000000001,1065.4990000000005,2356.696,1139.293,1211.9150000000004,2102.458,2551.187000000001,,2460.4770000000003,2101.902,1358.99,1260.731,3905.57,3556.8170000000005,3110.235,711.793,780.117,2252.374
71,2041.62,1252.95,756.9639999999997,1655.554,1794.799,1124.633,1239.764,1652.2040000000002,892.2529999999998,1483.715,472.31500000000005,1881.257,1590.4720000000002,1497.4130000000005,1329.386,2721.3949999999995,2663.657,1187.198,1566.3170000000005,1301.7119999999998,709.6919999999999,1682.4839999999997,827.5029999999999,1621.694,206.126,2338.087,846.1959999999999,1189.18,1092.82,1349.576,1371.508,1597.6189999999992,1737.1660000000002,2407.876000000001,2687.538,2112.352,1000.098,9879.948,1347.005,962.93,2413.9930000000004,3021.067000000001,2311.4390000000003,2771.9100000000003,1457.638,3685.14,963.3189999999998,2427.0560000000005,1687.1580000000004,6324.421000000003,2027.1249999999995,550.4529999999999,398.62000000000006,649.411,1450.9990000000005,1338.364,332.287,1765.4800000000002,463.89200000000005,922.188,1171.074,1243.284,1674.5449999999996,2187.99,1818.515,1526.4089999999997,1416.1519999999998,2378.415000000001,4461.152999999998,2460.4770000000003,,1901.6510000000003,2481.481,1545.255,4418.5650000000005,1395.8950000000002,949.3129999999998,1698.54,1674.5449999999998,1714.1929999999998
72,1575.005,2283.322,1358.4440000000002,2226.102,1954.958,1825.087,1728.5649999999998,2222.7520000000004,1239.771,2924.3409999999985,1619.7510000000002,2451.8050000000003,2161.0200000000004,2300.5160000000005,2132.4890000000005,2606.775,2797.7249999999995,1588.9329999999998,2445.626000000001,2514.0730000000017,1715.825,2084.219,2653.4900000000007,3062.319999999999,2004.0670000000005,2384.022,1613.254,1590.9149999999995,1377.664,1589.6089999999997,1580.7319999999995,1999.354,2307.714000000001,3447.718999999999,2464.333999999999,884.0380000000001,2002.0940000000005,8177.515000000004,1835.8060000000005,1675.8570000000002,862.719,1475.845,736.266,3559.691999999999,461.724,2176.3230000000003,1235.709,3466.8989999999994,2540.1710000000003,7162.109,2161.193,1378.819,1530.277,1769.889,2021.547,1830.1300000000003,2344.030000000001,2601.768,1460.871,2166.3330000000005,2173.07,1732.0849999999998,1834.704,2589.7250000000004,2389.063,1475.528,1250.593,527.382,3837.258,2101.902,1901.6510000000003,,2883.2159999999994,995.334,2873.342999999999,3681.0750000000016,2775.300000000001,1698.0759999999996,1834.704,2284.741
