nodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
11,21.173199999999994,15.665879999999994,4.714640000000001,17.11561333333333,17.882253333333335,10.726333333333333,10.481786666666665,17.07094666666666,6.836800000000001,21.36249333333333,,20.12498666666667,16.24785333333333,15.696733333333334,13.456373333333334,30.236866666666664,29.467026666666666,9.780906666666668,25.24937333333333,23.86491999999999,3.4519200000000008,16.38472,14.955346666666667,23.202213333333336,9.229546666666666,25.126093333333333,5.234213333333332,9.807333333333334,8.522533333333335,11.94594666666667,12.238373333333335,15.253186666666666,18.20377333333333,30.54834666666667,29.78544,22.11629333333333,9.065866666666668,124.11977333333331,11.911666666666669,7.613759999999999,28.644773333333337,34.23249333333335,24.770786666666663,36.05769333333333,15.676506666666674,43.0868,8.603546666666666,30.80408000000001,18.22666666666667,76.71782666666668,20.97993333333333,2.8268133333333334,2.5359466666666672,4.39004,14.388213333333333,11.796453333333336,10.911693333333332,19.269000000000005,2.1184,11.255719999999998,11.345546666666667,10.52872,16.278866666666666,23.1248,19.288426666666663,14.303720000000004,12.833626666666673,28.170400000000004,53.43364,26.75796,6.297533333333334,21.596680000000003,27.03801333333333,14.555000000000003,52.8658,22.533906666666667,16.57948,16.5988,16.278866666666666,17.89746666666666
12,28.0622,11.040693333333335,18.86612,4.861666666666666,23.383466666666667,13.135413333333336,9.643200000000002,4.816999999999999,18.35904,19.30644,20.12498666666667,,3.99528,8.356813333333333,7.777186666666666,30.327506666666668,29.55766666666667,13.059533333333334,43.892986666666665,44.747173333333336,16.07073333333333,21.88593333333333,21.970466666666663,14.942640000000004,28.01544,25.216733333333337,14.877973333333337,13.033106666666669,14.6802,17.447159999999993,17.739586666666664,20.7544,6.2514666666666665,22.090546666666672,29.87608,30.41882666666667,15.7358,132.42230666666669,10.979213333333334,12.916786666666669,36.94730666666668,42.53502666666668,33.073319999999995,21.325133333333333,28.08158666666667,51.38933333333335,17.774359999999998,22.346280000000007,12.78721333333333,68.26002666666669,21.07057333333333,21.473959999999995,22.4118,16.53752,5.736773333333333,13.57256,29.69758666666668,10.8112,22.567986666666663,14.06036,9.469106666666663,9.596266666666668,21.78008,12.641946666666666,7.336119999999999,21.19272,19.722626666666667,36.472933333333344,58.873706666666656,26.8486,25.083426666666668,32.690733333333334,12.681226666666667,21.14945333333333,61.168333333333344,29.54902666666665,23.5946,22.228346666666667,21.78008,5.6435200000000005
13,24.185066666666668,7.19068,14.988986666666666,1.3114266666666667,19.50633333333333,9.25828,5.766066666666666,1.26676,14.481906666666667,16.214906666666664,16.24785333333333,3.99528,,5.176866666666665,3.9000533333333336,31.86094666666666,31.09110666666667,9.1824,40.01585333333333,40.87004,12.1936,18.0088,18.093333333333327,13.0332,24.138306666666672,26.750173333333333,11.000839999999998,9.155973333333334,10.803066666666664,13.570026666666664,13.862453333333333,16.877266666666664,2.6979333333333337,20.181106666666672,31.409519999999983,26.54169333333333,11.858666666666668,128.54517333333334,7.102079999999999,9.039653333333332,33.07017333333333,38.65789333333336,29.196186666666662,20.402666666666665,24.204453333333344,47.512200000000014,13.897226666666665,20.436840000000004,9.607266666666666,66.35058666666667,22.60401333333333,17.59682666666666,18.534666666666656,12.660386666666666,1.85964,9.695426666666668,25.820453333333333,8.90176,18.690853333333333,10.183226666666668,5.591973333333334,5.719133333333334,17.902946666666665,11.432426666666666,3.782586666666667,17.315586666666672,15.84549333333334,32.5958,55.05772000000001,28.38204,21.20629333333333,28.813600000000005,13.262826666666667,17.27232,57.29120000000001,25.671893333333333,19.71746666666666,18.35121333333333,17.902946666666665,2.09328
14,27.275986666666675,5.949893333333334,16.84893333333333,6.488293333333334,21.36628,8.017493333333334,7.626013333333334,6.443626666666667,16.341853333333333,12.511933333333335,15.696733333333334,8.356813333333333,5.176866666666665,,2.2403600000000004,24.493426666666668,23.72358666666667,11.042346666666669,41.8758,40.17696,12.223346666666666,14.7368,16.852546666666655,8.148133333333334,22.89752000000001,19.382653333333337,12.47244,11.01592,12.663013333333334,15.429973333333333,15.7224,14.679480000000003,7.874800000000001,15.296039999999994,24.042000000000005,28.401640000000008,10.617879999999998,130.40511999999998,6.763546666666667,10.240386666666666,34.93012000000001,40.51784000000002,31.05613333333333,15.5176,26.06440000000001,49.37214666666669,15.757173333333334,15.551773333333331,5.6044133333333335,61.46552,15.236493333333335,18.27441333333333,17.983546666666665,11.4196,4.307893333333333,11.555373333333335,24.57966666666667,4.016693333333333,17.566,8.942439999999998,4.351186666666667,7.57908,19.76289333333333,6.8078666666666665,8.959453333333334,19.175533333333338,17.70544,34.45574666666668,53.03962666666667,21.01452,19.96550666666668,30.67354666666668,10.2506,19.132266666666663,59.15114666666667,24.43110666666665,18.476679999999988,20.21116,19.76289333333333,7.270146666666666
15,23.80465333333333,3.709533333333333,14.60857333333333,4.767813333333334,19.12592,5.7771333333333335,5.385653333333333,4.723146666666667,14.101493333333334,12.73376,13.456373333333334,7.777186666666666,3.9000533333333336,2.2403600000000004,,26.72732,25.95748,8.801986666666668,39.63544,37.9366,9.982986666666664,17.628386666666664,14.61218666666666,10.388493333333331,20.657160000000008,21.616546666666668,10.232079999999996,8.775560000000002,10.422653333333333,13.189613333333334,13.48204,16.49685333333333,5.855973333333333,17.5364,26.27589333333333,26.16128,8.37752,128.16476,4.523186666666667,8.000026666666667,32.68976,38.27748000000001,28.815773333333333,17.757959999999997,23.82404000000001,47.13178666666668,13.516813333333332,17.792133333333336,7.134186666666667,63.70588,17.470386666666666,16.034053333333336,15.743186666666665,9.179239999999997,2.067533333333333,9.315013333333336,22.33930666666667,6.257053333333333,15.32564,6.7020800000000005,2.110826666666666,5.33872,17.52253333333333,9.044933333333333,6.940626666666667,16.93517333333334,15.465080000000004,32.21538666666667,54.67730666666667,23.24841333333333,17.725146666666667,28.433186666666675,12.49096,16.891906666666664,56.91078666666667,22.19074666666666,16.236319999999996,17.9708,17.52253333333333,5.549666666666667
16,14.539693333333338,33.49163999999999,27.877800000000008,32.72870666666666,12.94968,28.372280000000003,26.09488,32.68403999999999,27.37072,32.13057333333334,30.236866666666664,30.327506666666668,31.86094666666666,24.493426666666668,26.72732,,11.429613333333336,21.257986666666667,52.90466666666666,53.75885333333333,28.72633333333333,13.38328,43.32457333333334,27.766773333333337,39.21728,8.812786666666668,27.358719999999995,21.284413333333333,23.1926,19.8814,16.573186666666672,14.98368,33.81686666666666,38.45113333333333,1.8992133333333328,23.27937333333333,31.03036,133.59868,27.52476,26.311480000000003,39.95246666666668,34.240333333333346,28.81929333333333,30.61845333333333,34.53816,42.87582666666667,26.78604,37.33614666666666,29.51652,78.65068000000002,9.483813333333334,30.48564,32.52367999999998,29.44718666666667,30.001306666666665,24.473946666666667,40.89942666666666,23.63533333333333,31.579666666666665,33.220213333333334,31.89293333333333,26.14181333333333,13.880466666666669,17.68556,34.90152,18.669480000000004,19.63777333333334,41.047280000000015,29.07696,6.008253333333334,36.28526666666666,34.757,21.59877333333333,24.200240000000008,52.87364,50.90313333333335,44.94870666666667,16.651106666666667,13.880466666666669,33.51056
17,20.753466666666668,32.7218,27.10796,31.958866666666665,16.400453333333335,27.602440000000005,25.32504,31.9142,26.600880000000007,31.36073333333333,29.467026666666666,29.55766666666667,31.09110666666667,23.72358666666667,25.95748,11.429613333333336,,20.48814666666667,52.13482666666667,52.98901333333332,27.956493333333324,14.271159999999997,42.55473333333334,26.99693333333333,38.44743999999999,4.869813333333335,26.58888,20.51457333333333,22.42276,19.11156,16.655373333333333,14.21384,33.04702666666667,37.681293333333336,13.328826666666668,27.256946666666668,30.260520000000003,142.79416,26.75492,25.54164,37.26926666666667,43.435813333333336,32.67206666666665,29.848613333333336,36.26274666666664,48.81848,26.0162,36.56630666666667,28.74668,77.10774666666669,8.487093333333334,29.715799999999987,31.75383999999997,28.67734666666666,29.23146666666667,23.704106666666664,40.12958666666667,22.865493333333333,30.80982666666665,32.45037333333333,31.123093333333333,25.371973333333333,17.33124,16.91572,34.13168,22.120253333333338,23.08854666666667,37.31041333333333,34.9022,11.61524,35.51542666666667,37.30299999999999,20.82893333333333,27.65101333333333,62.06911999999999,50.13329333333334,44.17886666666667,20.10188,17.33124,32.74072
18,14.83933333333334,10.813093333333333,7.421840000000002,10.05016,8.903373333333334,6.522880000000001,3.4163333333333337,10.005493333333332,6.914759999999999,19.83732,9.780906666666668,13.059533333333334,9.1824,11.042346666666669,8.801986666666668,21.257986666666667,20.48814666666667,,32.448706666666666,33.30289333333334,8.270373333333335,7.405839999999999,20.88630666666665,19.190480000000008,18.761320000000005,16.147213333333333,6.902760000000002,26.426666666666662,2.73664,2.9670666666666667,3.2594933333333334,6.274306666666666,11.13832,26.338386666666665,20.80656,18.913866666666667,9.575386666666668,120.91734666666666,4.846213333333333,4.856506666666666,25.442346666666666,31.03006666666668,21.568359999999995,27.078813333333333,16.57662666666667,39.884373333333336,6.3300800000000015,26.59412,14.237746666666665,75.11104,12.001053333333331,10.029680000000004,12.067720000000005,8.991226666666664,7.32276,3.21596,20.443466666666662,15.05904,11.12370666666667,11.765239999999997,9.214386666666668,3.4632666666666667,7.2999866666666655,14.14592,12.222973333333332,7.969853333333334,6.49976,24.967973333333333,44.45475999999999,17.77908,15.829306666666668,21.18577333333333,18.05913333333333,9.644493333333337,49.663373333333325,28.46486666666665,22.51043999999999,8.437626666666668,7.2999866666666655,10.832013333333334
19,46.48602666666667,37.063,25.540786666666666,40.88361333333334,40.55005333333334,35.07686666666667,34.249786666666665,40.838946666666665,27.344639999999995,38.66375999999999,25.24937333333333,43.892986666666665,40.01585333333333,41.8758,39.63544,52.90466666666666,52.13482666666667,32.448706666666666,,3.9426133333333335,29.89502666666668,39.05252,27.50021333333333,40.50348000000002,18.06704,47.79389333333332,31.844026666666668,32.47513333333334,31.5584,34.61374666666666,34.90617333333332,37.92098666666666,41.97177333333333,50.985906666666686,52.453239999999965,43.94334666666668,33.691640000000014,133.24110666666667,35.67966666666666,32.678733333333334,43.65909333333335,51.83410666666669,41.97305333333334,58.72549333333331,27.57145333333333,61.17381333333336,28.29218666666667,51.24164000000002,42.85244000000002,101.88873333333336,43.64773333333331,25.14305333333333,23.076706666666663,29.01581333333334,38.156213333333326,35.664666666666655,16.671039999999994,44.05748000000001,26.23708,32.652840000000005,35.97132000000001,34.29671999999999,38.94666666666664,45.79259999999999,43.05642666666666,37.34085333333333,35.87076,39.49090666666667,83.31961333333335,49.425759999999975,20.88422666666668,32.608346666666684,49.70581333333332,36.15605333333333,70.46741333333338,28.90185333333331,25.078106666666667,39.59168000000002,38.94666666666664,41.66546666666666
20,47.34021333333333,36.55073333333334,26.394973333333343,41.7378,41.40424,32.58432,35.10397333333333,41.693133333333336,28.19882666666668,35.28593333333334,23.86491999999999,44.747173333333336,40.87004,40.17696,37.9366,53.75885333333333,52.98901333333332,33.30289333333334,3.9426133333333335,,27.05177333333334,39.90670666666667,24.122386666666667,37.12565333333335,14.728826666666668,48.64807999999999,28.871826666666667,33.32932,32.41258666666667,35.46793333333333,35.76035999999999,38.77517333333333,42.82596,47.608080000000015,53.30742666666664,44.85597333333335,30.923853333333337,134.21593333333334,36.53385333333333,30.428280000000008,44.57172000000003,52.746733333333374,42.885680000000015,52.46186666666669,28.464013333333337,62.08644000000004,29.146373333333333,47.86381333333336,42.70689333333335,98.51090666666668,44.501919999999984,23.36212,21.244053333333333,26.248026666666668,39.0104,36.51885333333334,13.33282666666667,40.67965333333334,22.826506666666667,29.885053333333325,33.20353333333334,35.15090666666667,39.80085333333332,46.64678666666666,43.91061333333333,38.19504,36.72494666666667,40.40353333333334,84.23224000000003,50.27994666666665,17.356159999999996,33.52097333333336,50.55999999999999,37.01024,71.38004000000005,25.524026666666657,21.700280000000003,40.44586666666669,39.80085333333332,42.51965333333334
21,19.66266666666666,12.192493333333328,4.843040000000001,13.06136,16.371719999999996,6.500720000000001,6.427533333333333,13.016693333333333,7.677693333333333,17.889106666666667,3.4519200000000008,16.07073333333333,12.1936,12.223346666666666,9.982986666666664,28.72633333333333,27.956493333333324,8.270373333333335,29.89502666666668,27.05177333333334,,14.87418666666667,15.688013333333334,19.72882666666668,12.394573333333334,23.61556000000001,2.024653333333333,8.2968,7.012000000000001,10.435413333333337,10.72784,13.742653333333337,14.14952,27.07496,28.274906666666663,20.605760000000004,5.592479999999999,122.60924,7.857413333333333,3.5723066666666665,27.13424,32.72196000000001,23.26025333333333,34.547160000000005,18.26852000000001,41.57626666666667,7.093013333333333,27.330693333333336,14.753280000000002,73.24444000000001,19.469400000000004,6.0296,5.738733333333333,0.9166533333333334,10.33396,8.615133333333333,14.076719999999998,15.795613333333334,5.321186666666667,7.782333333333333,7.872159999999999,6.4744666666666655,14.76833333333333,21.61426666666668,15.234173333333334,12.793186666666672,11.323093333333338,26.659866666666662,51.92310666666667,25.247426666666662,9.462559999999998,22.877666666666663,25.527480000000004,13.044466666666672,51.355266666666665,23.26657333333333,17.312146666666663,15.088266666666666,14.76833333333333,13.843213333333331
22,16.165840000000003,19.63949333333333,14.025653333333336,18.87656,7.333133333333333,14.520133333333336,12.242733333333335,18.83189333333333,13.518573333333334,22.37394666666667,16.38472,21.88593333333333,18.0088,14.7368,17.628386666666664,13.38328,14.271159999999997,7.405839999999999,39.05252,39.90670666666667,14.87418666666667,,29.472426666666674,18.01014666666667,25.365133333333333,9.930226666666666,13.506573333333336,7.432266666666668,9.340453333333334,6.029253333333334,8.025680000000001,1.1315333333333335,19.96472,28.69450666666668,12.931853333333333,25.51768,17.178213333333332,127.52116,13.672613333333333,12.459333333333332,32.04616,37.63388000000001,28.172173333333333,20.86182666666667,23.18044000000001,46.48818666666667,12.933893333333334,27.57952000000001,23.064146666666662,68.89405333333333,5.784066666666667,16.633493333333334,18.67153333333333,15.595040000000004,16.14916,10.621800000000002,27.04728,13.878706666666666,17.727520000000002,19.368066666666664,18.04078666666666,12.289666666666667,7.801253333333334,7.928933333333334,21.049373333333328,11.613693333333334,13.103640000000006,31.571786666666668,43.58719999999999,9.904373333333334,22.433119999999995,27.78958666666667,11.842146666666668,16.248306666666675,56.26718666666666,37.05098666666668,31.096560000000007,9.59532,7.801253333333334,19.65841333333333
23,34.26090666666667,13.22632,20.11737333333333,18.961093333333327,30.969960000000004,16.84603999999999,18.299413333333327,18.91642666666666,21.92122666666666,11.96152,14.955346666666667,21.970466666666663,18.093333333333327,16.852546666666655,14.61218666666666,43.32457333333334,42.55473333333334,20.88630666666665,27.50021333333333,24.122386666666667,15.688013333333334,29.472426666666674,,13.801239999999998,11.135973333333332,38.21379999999999,16.622893333333334,20.91273333333333,21.610239999999987,25.033653333333323,25.32607999999999,28.340893333333323,20.049253333333333,24.28366666666667,42.87314666666664,35.204,13.080186666666664,137.20747999999998,16.869533333333333,16.42537333333333,41.73248,47.32020000000001,37.858493333333314,29.137453333333337,29.45969333333333,56.17450666666667,21.691253333333325,24.5394,19.38248,75.18649333333336,34.06763999999998,16.74876,15.339453333333337,14.884266666666663,16.233693333333335,21.57250666666666,12.954386666666664,17.35524,16.040346666666668,12.891253333333331,13.193680000000002,18.25248,29.366573333333328,23.310546666666667,21.133906666666665,27.39142666666666,25.92133333333332,41.25810666666667,66.52134666666666,39.84566666666665,11.033373333333332,35.37986666666668,26.65872,27.64270666666665,65.95350666666668,8.376533333333334,2.422106666666666,29.68650666666666,29.366573333333328,19.742946666666665
