"RUTA:","EDAD","TAMAÑO BBDD","TIEMPO MAX","ALGORITMO","EJECUCION Nº","RUTA CICLICA","POIS VISITADOS","INTERÉS","DISTANCIA TOTAL","TIEMPO RUTA","MARGEN","NUMERO DE POIS VISITADOS","PORCENTAJE INTERES","TIEMPO EJECUCION ALGORITMO"
29,30,158,120,"Algoritmo Memetico",6,VERDADERO,"[9, 152, 89, 9]",40,"464,004","103,089291338583","16,9107086614173",3,"133,333333333333","154,050473928452"
30,30,158,120,"Greedy",7,VERDADERO,"[9, 117, 144, 9]",30,"115,716","85,5185826771653","34,4814173228347",3,100,"0,0377950668334961"
31,30,158,120,"GRASP",7,VERDADERO,"[9, 152, 25, 9]",30,"2085,122","111,363805774278","8,63619422572178",3,100,"0,0317130088806152"
32,30,158,120,"Enfriamiento Simulado",7,VERDADERO,"[9, 117, 89, 9]",40,"373,306","96,8990288713911","23,1009711286089",3,"133,333333333333","11,3417110443115"
33,30,158,120,"Algoritmo Genetico Estacionario",7,VERDADERO,"[9, 89, 117, 9]",40,"373,306","96,8990288713911","23,1009711286089",3,"133,333333333333","12,8125813007355"
34,30,158,120,"Algoritmo Memetico",7,VERDADERO,"[9, 117, 144, 9]",40,"115,716","109,518582677165","10,4814173228347",3,"133,333333333333","146,181656837463"
35,30,158,120,"Greedy",8,VERDADERO,"[9, 117, 144, 9]",30,"115,716","85,5185826771653","34,4814173228347",3,100,"0,0398688316345215"
36,30,158,120,"GRASP",8,VERDADERO,"[9, 144, 121, 9]",30,"1982,646","119,018976377953","0,981023622047246",3,100,"0,0744085311889648"
37,30,158,120,"Enfriamiento Simulado",8,VERDADERO,"[9, 117, 89, 9]",40,"373,306","96,8990288713911","23,1009711286089",3,"133,333333333333","11,4039752483368"
38,30,158,120,"Algoritmo Genetico Estacionario",8,VERDADERO,"[9, 144, 117, 9]",40,"115,716","109,518582677165","10,4814173228347",3,"133,333333333333","11,8782143592834"
39,30,158,120,"Algoritmo Memetico",8,VERDADERO,"[9, 117, 89, 9]",40,"373,306","96,8990288713911","23,1009711286089",3,"133,333333333333","148,454006433487"
40,30,158,120,"Greedy",9,VERDADERO,"[9, 117, 144, 9]",30,"115,716","85,5185826771653","34,4814173228347",3,100,"0,0405397415161133"
41,30,158,120,"GRASP",9,VERDADERO,"[9, 104, 25, 9]",30,"2047,348","116,868083989501","3,13191601049868",3,100,"0,030963659286499"
42,30,158,120,"Enfriamiento Simulado",9,VERDADERO,"[9, 117, 89, 9]",40,"373,306","96,8990288713911","23,1009711286089",3,"133,333333333333","11,3961637020111"
43,30,158,120,"Algoritmo Genetico Estacionario",9,VERDADERO,"[9, 117, 152, 9]",40,"347,302","99,5577690288714","20,4422309711286",3,"133,333333333333","10,9159491062164"
44,30,158,120,"Algoritmo Memetico",9,VERDADERO,"[9, 117, 144, 9]",40,"115,716","109,518582677165","10,4814173228347",3,"133,333333333333","145,945629119873"
45,30,158,120,"Greedy",10,VERDADERO,"[9, 117, 144, 9]",30,"115,716","85,5185826771653","34,4814173228347",3,100,"0,0375180244445801"
46,30,158,120,"GRASP",10,VERDADERO,"[9, 152, 121, 9]",30,"1919,082","105,184803149606","14,8151968503937",3,100,"0,0301916599273682"
47,30,158,120,"Enfriamiento Simulado",10,VERDADERO,"[9, 117, 89, 9]",40,"373,306","96,8990288713911","23,1009711286089",3,"133,333333333333","11,4253656864166"
48,30,158,120,"Algoritmo Genetico Estacionario",10,VERDADERO,"[9, 45, 89, 9]",39,"1862,536","116,442729658793","3,55727034120736",3,130,"12,0400729179382"
49,30,158,120,"Algoritmo Memetico",10,VERDADERO,"[9, 117, 144, 9]",40,"115,716","109,518582677165","10,4814173228347",3,"133,333333333333","147,83585858345"
50,30,158,120,"Greedy",11,VERDADERO,"[9, 117, 144, 9]",30,"115,716","85,5185826771653","34,4814173228347",3,100,"0,038912296295166"
51,30,158,120,"GRASP",11,VERDADERO,"[9, 152, 104, 9]",30,"1654,844","103,717112860892","16,2828871391076",3,100,"0,0310506820678711"
52,30,158,120,"Enfriamiento Simulado",11,VERDADERO,"[9, 117, 89, 9]",40,"373,306","96,8990288713911","23,1009711286089",3,"133,333333333333","11,3487691879272"
53,30,158,120,"Algoritmo Genetico Estacionario",11,VERDADERO,"[9, 144, 152, 9]",40,"347,302","117,557769028871","2,44223097112861",3,"133,333333333333","11,7772462368011"
