RUTA:,EDAD,TAMAÑO BBDD,TIEMPO MAX,ALGORITMO,EJECUCION Nº,RUTA CICLICA,POIS VISITADOS,INTERÉS,DISTANCIA TOTAL,TIEMPO RUTA,MARGEN,NUMERO DE POIS VISITADOS,PORCENTAJE INTERES,TIEMPO EJECUCION ALGORITMO
72,30,158,300,Enfriamiento Simulado,15,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,46.53338265419006
73,30,158,300,Algoritmo Genetico Estacionario,15,True,"[9, 140, 144, 152, 62, 89, 102, 9]",76,6341.342000000001,290.2197112860892,9.780288713910807,7,108.57142857142858,22.947226762771606
74,30,158,300,Algoritmo Memetico,15,True,"[9, 100, 17, 70, 109, 89, 152, 9]",78,5007.491,273.7151049868766,26.28489501312339,7,111.42857142857142,325.3556237220764
75,30,158,300,Greedy,16,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09346961975097656
76,30,158,300,GRASP,16,True,"[9, 117, 121, 102, 152, 104, 53, 9]",70,5189.361000000001,259.1018503937008,40.89814960629923,7,100.0,0.07194328308105469
77,30,158,300,Enfriamiento Simulado,16,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,26.436228275299072
78,30,158,300,Algoritmo Genetico Estacionario,16,True,"[9, 154, 100, 85, 104, 53, 135, 9]",72,4479.377,277.7844750656168,22.21552493438321,7,102.85714285714286,21.986628532409668
79,30,158,300,Algoritmo Memetico,16,True,"[9, 53, 89, 117, 152, 102, 121, 9]",80,4685.725,267.4924540682415,32.5075459317585,7,114.28571428571429,354.48415660858154
80,30,158,300,Greedy,17,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.0949249267578125
81,30,158,300,GRASP,17,True,"[9, 144, 53, 104, 109, 152, 117, 9]",69,2669.6330000000003,243.03455380577427,56.965446194225734,7,98.57142857142858,0.07270956039428711
82,30,158,300,Enfriamiento Simulado,17,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,25.973785161972046
83,30,158,300,Algoritmo Genetico Estacionario,17,True,"[9, 144, 17, 121, 51, 49, 9]",69,6599.963,298.61368766404195,1.3863123359580527,6,115.0,24.43008017539978
84,30,158,300,Algoritmo Memetico,17,True,"[9, 152, 121, 102, 49, 144, 104, 9]",79,5529.4450000000015,295.56489501312336,4.435104986876638,7,112.85714285714286,339.38013339042664
85,30,158,300,Greedy,18,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09653210639953613
86,30,158,300,GRASP,18,True,"[9, 53, 104, 25, 128, 144, 117, 9]",69,3739.584999999999,261.0759186351706,38.92408136482942,7,98.57142857142858,0.07134366035461426
87,30,158,300,Enfriamiento Simulado,18,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,26.347434759140015
