osmid,y,x,highway,street_count,ref,geometry
7913588886,37.1615008,-3.6024028,,3,,POINT (-3.6024028 37.1615008)
7913588887,37.1618038,-3.6020711,,3,,POINT (-3.6020711 37.1618038)
7913588888,37.161775,-3.602055,crossing,4,,POINT (-3.602055 37.161775)
7913588889,37.1617488,-3.6020405,,3,,POINT (-3.6020405 37.1617488)
7913588892,37.1613634,-3.6017837,,3,,POINT (-3.6017837 37.1613634)
7913588894,37.1611462,-3.602591,,3,,POINT (-3.602591 37.1611462)
7913588896,37.1613056,-3.6023667,,3,,POINT (-3.6023667 37.1613056)
7913588898,37.1614107,-3.6024862,,3,,POINT (-3.6024862 37.1614107)
7913588901,37.1614787,-3.6023776,,3,,POINT (-3.6023776 37.1614787)
7913588902,37.1613329,-3.6028415,,3,,POINT (-3.6028415 37.1613329)
7913588904,37.1613525,-3.602882,crossing,4,,POINT (-3.602882 37.1613525)
7913588906,37.16137,-3.6029047,,3,,POINT (-3.6029047 37.16137)
7913588907,37.1614857,-3.6026231,,3,,POINT (-3.6026231 37.1614857)
7913588913,37.1616101,-3.6032728,,3,,POINT (-3.6032728 37.1616101)
7913588915,37.1616135,-3.6033309,,3,,POINT (-3.6033309 37.1616135)
7913588916,37.1615919,-3.6032932,crossing,4,,POINT (-3.6032932 37.1615919)
7913588940,37.1615407,-3.6034635,,3,,POINT (-3.6034635 37.1615407)
7913588944,37.1616494,-3.603297,crossing,4,,POINT (-3.603297 37.1616494)
7913588945,37.1616256,-3.6032579,,3,,POINT (-3.6032579 37.1616256)
7913588951,37.1617303,-3.6022434,crossing,4,,POINT (-3.6022434 37.1617303)
7913588953,37.161551,-3.6024684,,3,,POINT (-3.6024684 37.161551)
7913588960,37.1611614,-3.6016541,,3,,POINT (-3.6016541 37.1611614)
7913588961,37.161196,-3.6015974,crossing,4,,POINT (-3.6015974 37.161196)
7913588962,37.1612646,-3.601485,,3,,POINT (-3.601485 37.1612646)
7913588963,37.1611228,-3.6016201,crossing,4,,POINT (-3.6016201 37.1611228)
7913588964,37.1611869,-3.6014939,,3,,POINT (-3.6014939 37.1611869)
7913588965,37.1602616,-3.6001595,,3,,POINT (-3.6001595 37.1602616)
7913588966,37.160312,-3.6001336,crossing,4,,POINT (-3.6001336 37.160312)
7913588967,37.1604258,-3.6000753,,3,,POINT (-3.6000753 37.1604258)
7913588978,37.1604683,-3.6025589,,3,,POINT (-3.6025589 37.1604683)
7913588980,37.1604498,-3.6015945,crossing,4,,POINT (-3.6015945 37.1604498)
7913588983,37.1610058,-3.6021036,crossing,4,,POINT (-3.6021036 37.1610058)
7913588984,37.1609886,-3.6021197,,3,,POINT (-3.6021197 37.1609886)
7913588985,37.160868,-3.6029429,crossing,4,,POINT (-3.6029429 37.160868)
7913588986,37.1608548,-3.6029765,,3,,POINT (-3.6029765 37.1608548)
7913588987,37.1613906,-3.6032575,crossing,4,,POINT (-3.6032575 37.1613906)
7913588988,37.1613733,-3.6033058,,3,,POINT (-3.6033058 37.1613733)
7913589001,37.1611288,-3.6026156,,3,,POINT (-3.6026156 37.1611288)
7913589002,37.1611173,-3.6026313,crossing,4,,POINT (-3.6026313 37.1611173)
7913589003,37.1611071,-3.6026453,,3,,POINT (-3.6026453 37.1611071)
7913589004,37.1610713,-3.602523,,3,,POINT (-3.602523 37.1610713)
7913589005,37.1610574,-3.6025412,crossing,4,,POINT (-3.6025412 37.1610574)
7913589006,37.1610469,-3.6025551,,3,,POINT (-3.6025551 37.1610469)
7913589007,37.1609191,-3.6022857,,3,,POINT (-3.6022857 37.1609191)
7913589008,37.1609061,-3.6022986,crossing,4,,POINT (-3.6022986 37.1609061)
7913589009,37.1608952,-3.6023092,,3,,POINT (-3.6023092 37.1608952)
7913631750,37.1622451,-3.6025431,,3,,POINT (-3.6025431 37.1622451)
7913631753,37.1621901,-3.6023025,,3,,POINT (-3.6023025 37.1621901)
7916876670,37.1612052,-3.5895432,,3,,POINT (-3.5895432 37.1612052)
7916876671,37.1614756,-3.5896292,,3,,POINT (-3.5896292 37.1614756)
7916876673,37.1620523,-3.5899368,,3,,POINT (-3.5899368 37.1620523)
7916876675,37.162741,-3.5884177,,3,,POINT (-3.5884177 37.162741)
7916876676,37.1630846,-3.5876315,,4,,POINT (-3.5876315 37.1630846)
7916876677,37.1620104,-3.5900271,,3,,POINT (-3.5900271 37.1620104)
7916876680,37.1621399,-3.5898628,,3,,POINT (-3.5898628 37.1621399)
7916876681,37.162524,-3.5894126,,3,,POINT (-3.5894126 37.162524)
7916876682,37.1623717,-3.5893015,,3,,POINT (-3.5893015 37.1623717)
7916876683,37.1628625,-3.5881447,crossing,3,,POINT (-3.5881447 37.1628625)
7916876684,37.1628202,-3.5886669,,3,,POINT (-3.5886669 37.1628202)
7916923085,37.1626754,-3.5885746,,3,,POINT (-3.5885746 37.1626754)
7916923086,37.1632292,-3.5877257,,3,,POINT (-3.5877257 37.1632292)
7916923092,37.162898,-3.587215,crossing,4,,POINT (-3.587215 37.162898)
7916923100,37.1628695,-3.5874218,,3,,POINT (-3.5874218 37.1628695)
7916923102,37.1628537,-3.5872032,,3,,POINT (-3.5872032 37.1628537)
7916923104,37.1628746,-3.5870708,,3,,POINT (-3.5870708 37.1628746)
7916923106,37.1626705,-3.5874968,,3,,POINT (-3.5874968 37.1626705)
7916923183,37.1624223,-3.5891803,,3,,POINT (-3.5891803 37.1624223)
7916923192,37.1624069,-3.5891705,,1,,POINT (-3.5891705 37.1624069)
7916923194,37.1621849,-3.5881466,,3,,POINT (-3.5881466 37.1621849)
7916923199,37.1622713,-3.5878,,3,,POINT (-3.5878 37.1622713)
7916923202,37.1623913,-3.5882753,,3,,POINT (-3.5882753 37.1623913)
7916923204,37.1626558,-3.5871951,,3,,POINT (-3.5871951 37.1626558)
7916923207,37.1626778,-3.5872016,crossing,4,,POINT (-3.5872016 37.1626778)
7916923208,37.1627009,-3.5872082,,3,,POINT (-3.5872082 37.1627009)
7916923209,37.1623954,-3.587126,,3,,POINT (-3.587126 37.1623954)
7916923210,37.1619127,-3.587995,,3,,POINT (-3.587995 37.1619127)
7916923212,37.162041,-3.5882707,,1,,POINT (-3.5882707 37.162041)
7916923214,37.1615505,-3.5883861,,3,,POINT (-3.5883861 37.1615505)
7916923217,37.1614991,-3.5886367,,3,,POINT (-3.5886367 37.1614991)
7916923220,37.1612309,-3.5887818,,1,,POINT (-3.5887818 37.1612309)
7916923223,37.160828,-3.5895189,,3,,POINT (-3.5895189 37.160828)
7916923224,37.1608426,-3.5894303,,3,,POINT (-3.5894303 37.1608426)
7916923225,37.1605441,-3.5894339,,3,,POINT (-3.5894339 37.1605441)
7916923226,37.1605545,-3.5893845,crossing,4,,POINT (-3.5893845 37.1605545)
7916923227,37.1605637,-3.5893406,,3,,POINT (-3.5893406 37.1605637)
7916923228,37.1604216,-3.5896235,,3,,POINT (-3.5896235 37.1604216)
7916923239,37.1601091,-3.5909147,,3,,POINT (-3.5909147 37.1601091)
7916923286,37.1614671,-3.5896695,crossing,4,,POINT (-3.5896695 37.1614671)
7916923289,37.161458,-3.5897126,,3,,POINT (-3.5897126 37.161458)
7916923291,37.1613546,-3.5898796,,3,,POINT (-3.5898796 37.1613546)
7916923293,37.1612706,-3.5906254,crossing,4,,POINT (-3.5906254 37.1612706)
7916923296,37.1614022,-3.5896977,,3,,POINT (-3.5896977 37.1614022)
7916923306,37.1613707,-3.5896879,crossing,4,,POINT (-3.5896879 37.1613707)
7916923307,37.1621445,-3.5902851,,3,,POINT (-3.5902851 37.1621445)
7916923308,37.1620001,-3.5901847,,3,,POINT (-3.5901847 37.1620001)
7916923334,37.1601157,-3.5909546,crossing,4,,POINT (-3.5909546 37.1601157)
7916923335,37.1601233,-3.5910007,,3,,POINT (-3.5910007 37.1601233)
7916923337,37.1600479,-3.5908545,,3,,POINT (-3.5908545 37.1600479)
7916923341,37.1605156,-3.5907963,,3,,POINT (-3.5907963 37.1605156)
7916923342,37.1604968,-3.5908008,crossing,4,,POINT (-3.5908008 37.1604968)
7916923343,37.1604625,-3.5908091,,3,,POINT (-3.5908091 37.1604625)
7916923346,37.1608038,-3.5895222,,3,,POINT (-3.5895222 37.1608038)
7916923347,37.1607854,-3.5895158,crossing,4,,POINT (-3.5895158 37.1607854)
7916923348,37.1607516,-3.5895041,,3,,POINT (-3.5895041 37.1607516)
7916923363,37.1614367,-3.5866071,,3,,POINT (-3.5866071 37.1614367)
7916923364,37.1615083,-3.5861971,,3,,POINT (-3.5861971 37.1615083)
7916923365,37.1615654,-3.5858696,,3,,POINT (-3.5858696 37.1615654)
7916923366,37.1622616,-3.5868953,,3,,POINT (-3.5868953 37.1622616)
7916923368,37.1621125,-3.5868526,,3,,POINT (-3.5868526 37.1621125)
7916923370,37.1623801,-3.5864879,,3,,POINT (-3.5864879 37.1623801)
7916923371,37.1623591,-3.5866964,,3,,POINT (-3.5866964 37.1623591)
7916923374,37.1622328,-3.5866116,,3,,POINT (-3.5866116 37.1622328)
7916923377,37.1617009,-3.586895,,3,,POINT (-3.586895 37.1617009)
7916923378,37.1617238,-3.5867414,,3,,POINT (-3.5867414 37.1617238)
7916923380,37.1621502,-3.587011,,3,,POINT (-3.587011 37.1621502)
7916923381,37.162174,-3.5868702,,3,,POINT (-3.5868702 37.162174)
7916923383,37.1630141,-3.5868879,,3,,POINT (-3.5868879 37.1630141)
7916923385,37.1628461,-3.5866782,,3,,POINT (-3.5866782 37.1628461)
7916923386,37.1629196,-3.5865224,,3,,POINT (-3.5865224 37.1629196)
7916923388,37.162882,-3.5866022,crossing,4,,POINT (-3.5866022 37.162882)
7916923391,37.163124,-3.5868391,,3,,POINT (-3.5868391 37.163124)
7916923395,37.1625152,-3.5862074,,3,,POINT (-3.5862074 37.1625152)
7916923396,37.16244,-3.5863611,,4,,POINT (-3.5863611 37.16244)
7916923403,37.162063,-3.586068,,3,,POINT (-3.586068 37.162063)
7916923405,37.1620996,-3.5859944,crossing,4,,POINT (-3.5859944 37.1620996)
7916923406,37.1621393,-3.5859146,,3,,POINT (-3.5859146 37.1621393)
7916923408,37.1619199,-3.5859567,,3,,POINT (-3.5859567 37.1619199)
7916923410,37.1619564,-3.5858824,crossing,4,,POINT (-3.5858824 37.1619564)
7916923411,37.1619955,-3.5858033,,3,,POINT (-3.5858033 37.1619955)
7916923413,37.1617099,-3.5857935,,3,,POINT (-3.5857935 37.1617099)
7916923415,37.1617468,-3.5857184,crossing,4,,POINT (-3.5857184 37.1617468)
7916923416,37.161785,-3.585642,,3,,POINT (-3.585642 37.161785)
7917662403,37.1444106,-3.607029,,3,,POINT (-3.607029 37.1444106)
7917662404,37.1442819,-3.6067709,,3,,POINT (-3.6067709 37.1442819)
7917662422,37.1449406,-3.6078097,,3,,POINT (-3.6078097 37.1449406)
7917662431,37.1452159,-3.6045199,,3,,POINT (-3.6045199 37.1452159)
7917662441,37.1451498,-3.6059213,,1,,POINT (-3.6059213 37.1451498)
7917662450,37.1452759,-3.6043875,,1,,POINT (-3.6043875 37.1452759)
7917662460,37.1466541,-3.6033246,,3,,POINT (-3.6033246 37.1466541)
7917662461,37.1465857,-3.6034751,,4,,POINT (-3.6034751 37.1465857)
7917662464,37.1465068,-3.60382,,4,,POINT (-3.60382 37.1465068)
7917662472,37.1459315,-3.604351,,1,,POINT (-3.604351 37.1459315)
7917662474,37.1462453,-3.6045235,,3,,POINT (-3.6045235 37.1462453)
7917662477,37.1462242,-3.6044032,,3,,POINT (-3.6044032 37.1462242)
7917662480,37.1459473,-3.6045489,,3,,POINT (-3.6045489 37.1459473)
7917662482,37.1456979,-3.6046672,,3,,POINT (-3.6046672 37.1456979)
7917662484,37.1453926,-3.6047586,,3,,POINT (-3.6047586 37.1453926)
7917671291,37.1457668,-3.6045599,crossing,4,,POINT (-3.6045599 37.1457668)
7917671292,37.1457865,-3.604633,,3,,POINT (-3.604633 37.1457865)
7917671295,37.1453907,-3.6049942,,3,,POINT (-3.6049942 37.1453907)
7917671301,37.1462128,-3.6043425,crossing,4,,POINT (-3.6043425 37.1462128)
7917671302,37.146221,-3.6043853,,3,,POINT (-3.6043853 37.146221)
7917671314,37.1473295,-3.6058062,,3,,POINT (-3.6058062 37.1473295)
7917671323,37.1466919,-3.6060007,,3,,POINT (-3.6060007 37.1466919)
7917671325,37.1475736,-3.6055959,,3,,POINT (-3.6055959 37.1475736)
7917671326,37.1475929,-3.6056969,crossing,4,,POINT (-3.6056969 37.1475929)
7917671327,37.1475837,-3.6056488,crossing,4,,POINT (-3.6056488 37.1475837)
7917671330,37.1473198,-3.6042806,,3,,POINT (-3.6042806 37.1473198)
7917671336,37.1492653,-3.601254,,3,,POINT (-3.601254 37.1492653)
7917671339,37.149263,-3.6002518,,3,,POINT (-3.6002518 37.149263)
7917671340,37.1491764,-3.6012533,,3,,POINT (-3.6012533 37.1491764)
7917671343,37.1491733,-3.6002515,,3,,POINT (-3.6002515 37.1491733)
7917671344,37.1485044,-3.6069914,,3,,POINT (-3.6069914 37.1485044)
7917671347,37.1492282,-3.6067718,,3,,POINT (-3.6067718 37.1492282)
7917671348,37.1485265,-3.6070992,,3,,POINT (-3.6070992 37.1485265)
7917671351,37.1492496,-3.6068764,,3,,POINT (-3.6068764 37.1492496)
7917671352,37.1481818,-3.6064712,,1,,POINT (-3.6064712 37.1481818)
7917671353,37.1481271,-3.6063479,,3,,POINT (-3.6063479 37.1481271)
7917671354,37.1480545,-3.6063687,,1,,POINT (-3.6063687 37.1480545)
7917671355,37.1483341,-3.6062885,,1,,POINT (-3.6062885 37.1483341)
7917673527,37.1426703,-3.5979982,,1,,POINT (-3.5979982 37.1426703)
7927641928,37.1622489,-3.585374,,3,,POINT (-3.585374 37.1622489)
7927641936,37.1642343,-3.5880544,,3,,POINT (-3.5880544 37.1642343)
7927641937,37.1645829,-3.5883504,,3,,POINT (-3.5883504 37.1645829)
7927641941,37.164803,-3.5878086,,3,,POINT (-3.5878086 37.164803)
7927641950,37.1629415,-3.5854274,,3,,POINT (-3.5854274 37.1629415)
7927641952,37.1638873,-3.586296,,1,,POINT (-3.586296 37.1638873)
7927641958,37.1638458,-3.5862571,,3,,POINT (-3.5862571 37.1638458)
7927641979,37.1623439,-3.5854449,crossing,4,,POINT (-3.5854449 37.1623439)
7927641981,37.1626056,-3.5856705,,3,,POINT (-3.5856705 37.1626056)
7927642385,37.1631138,-3.5863616,,1,,POINT (-3.5863616 37.1631138)
7927642386,37.1626523,-3.5855756,,3,,POINT (-3.5855756 37.1626523)
7927642387,37.1626829,-3.5856033,,3,,POINT (-3.5856033 37.1626829)
7927642388,37.1626957,-3.5857673,,3,,POINT (-3.5857673 37.1626957)
7927642390,37.1626798,-3.5855316,,1,,POINT (-3.5855316 37.1626798)
7927642391,37.1626965,-3.585583,,1,,POINT (-3.585583 37.1626965)
7927642392,37.162535,-3.5856097,,3,,POINT (-3.5856097 37.162535)
7927642393,37.1625988,-3.585486,,1,,POINT (-3.585486 37.1625988)
7927642394,37.1624076,-3.5854999,,3,,POINT (-3.5854999 37.1624076)
7927642395,37.1624904,-3.585341,,1,,POINT (-3.585341 37.1624904)
7927642426,37.1629923,-3.5853726,,3,,POINT (-3.5853726 37.1629923)
7927642427,37.162509,-3.5848517,,3,,POINT (-3.5848517 37.162509)
7927642428,37.1624825,-3.5848158,crossing,4,,POINT (-3.5848158 37.1624825)
7927642429,37.1624509,-3.584773,,3,,POINT (-3.584773 37.1624509)
7927642430,37.1624659,-3.5847304,,3,,POINT (-3.5847304 37.1624659)
7927642431,37.1624945,-3.5846997,crossing,4,,POINT (-3.5846997 37.1624945)
7927642432,37.1625322,-3.5846593,,1,,POINT (-3.5846593 37.1625322)
7927642433,37.1622377,-3.5844131,,4,,POINT (-3.5844131 37.1622377)
7927642434,37.1623525,-3.5854274,,3,,POINT (-3.5854274 37.1623525)
7927642435,37.1623024,-3.5853919,crossing,4,,POINT (-3.5853919 37.1623024)
7927642436,37.1622555,-3.5853587,,3,,POINT (-3.5853587 37.1622555)
7927642437,37.1621272,-3.5858858,,3,,POINT (-3.5858858 37.1621272)
7927642438,37.1620744,-3.5858449,crossing,4,,POINT (-3.5858449 37.1620744)
7927642439,37.1620266,-3.5858079,,3,,POINT (-3.5858079 37.1620266)
7927642446,37.1630198,-3.5853209,,3,,POINT (-3.5853209 37.1630198)
7927642447,37.162657,-3.5848375,,3,,POINT (-3.5848375 37.162657)
7927642448,37.1626614,-3.5848092,crossing,4,,POINT (-3.5848092 37.1626614)
7927642449,37.163006,-3.5853926,,3,,POINT (-3.5853926 37.163006)
7927642452,37.1629662,-3.5854007,crossing,4,,POINT (-3.5854007 37.1629662)
7927642453,37.162593,-3.5849079,,3,,POINT (-3.5849079 37.162593)
7927642454,37.1626165,-3.5848826,crossing,4,,POINT (-3.5848826 37.1626165)
7927642455,37.1626457,-3.584851,,3,,POINT (-3.584851 37.1626457)
7927642456,37.163537,-3.5863112,,3,,POINT (-3.5863112 37.163537)
7927642457,37.1635625,-3.5862844,crossing,4,,POINT (-3.5862844 37.1635625)
7927642458,37.1635947,-3.5862506,,3,,POINT (-3.5862506 37.1635947)
7927642459,37.1637619,-3.5864319,,3,,POINT (-3.5864319 37.1637619)
7927642460,37.1637445,-3.5864081,crossing,4,,POINT (-3.5864081 37.1637445)
7927642461,37.1637266,-3.5863838,,3,,POINT (-3.5863838 37.1637266)
7927642462,37.1636959,-3.5863382,,3,,POINT (-3.5863382 37.1636959)
7927642463,37.1636798,-3.5863142,crossing,4,,POINT (-3.5863142 37.1636798)
7927642464,37.1636654,-3.5862926,,3,,POINT (-3.5862926 37.1636654)
7927642465,37.163815,-3.5862116,,3,,POINT (-3.5862116 37.163815)
7927642466,37.1637964,-3.586156,,4,,POINT (-3.586156 37.1637964)
7927642467,37.1638204,-3.5861342,crossing,4,,POINT (-3.5861342 37.1638204)
7927642471,37.1637116,-3.586486,,3,,POINT (-3.586486 37.1637116)
7927642508,37.1634212,-3.5876606,,4,,POINT (-3.5876606 37.1634212)
7927642509,37.1635128,-3.5874529,,3,,POINT (-3.5874529 37.1635128)
7927642516,37.164834,-3.587577,,3,,POINT (-3.587577 37.164834)
7927642518,37.1640014,-3.5881298,,3,,POINT (-3.5881298 37.1640014)
7927642519,37.164027,-3.5880861,crossing,4,,POINT (-3.5880861 37.164027)
7927642520,37.1640667,-3.5880186,crossing,4,,POINT (-3.5880186 37.1640667)
7927642521,37.1641076,-3.5879488,,3,,POINT (-3.5879488 37.1641076)
7927642522,37.1646402,-3.5884006,,3,,POINT (-3.5884006 37.1646402)
7927642523,37.1648595,-3.5878325,,3,,POINT (-3.5878325 37.1648595)
7927642524,37.1649133,-3.587472,,3,,POINT (-3.587472 37.1649133)
7927642525,37.1648434,-3.5874606,,3,,POINT (-3.5874606 37.1648434)
7927642526,37.1649008,-3.5876955,,3,,POINT (-3.5876955 37.1649008)
7927642527,37.1649072,-3.5876323,crossing,4,,POINT (-3.5876323 37.1649072)
7927642528,37.1649154,-3.5875712,,3,,POINT (-3.5875712 37.1649154)
7927642534,37.1653596,-3.5884499,crossing,4,,POINT (-3.5884499 37.1653596)
7927642547,37.165347,-3.5884654,,3,,POINT (-3.5884654 37.165347)
7927642634,37.1634799,-3.5853081,,3,,POINT (-3.5853081 37.1634799)
7927642635,37.163401,-3.5851835,,3,,POINT (-3.5851835 37.163401)
7927906375,37.1617108,-3.5868284,crossing,4,,POINT (-3.5868284 37.1617108)
7928618583,37.1871001,-3.5851773,,3,,POINT (-3.5851773 37.1871001)
7928618584,37.1870938,-3.5850261,,3,,POINT (-3.5850261 37.1870938)
7928697496,37.1864268,-3.5830648,,3,,POINT (-3.5830648 37.1864268)
7928697498,37.186824,-3.58294,,3,,POINT (-3.58294 37.186824)
7928697499,37.1865589,-3.5827826,,4,,POINT (-3.5827826 37.1865589)
7928697503,37.1859597,-3.5825089,,3,,POINT (-3.5825089 37.1859597)
7928697508,37.1870484,-3.5863363,,3,,POINT (-3.5863363 37.1870484)
7928697521,37.1892177,-3.5876637,,3,,POINT (-3.5876637 37.1892177)
7928697524,37.1896664,-3.5883075,,4,,POINT (-3.5883075 37.1896664)
7928697531,37.189957,-3.5876235,,4,,POINT (-3.5876235 37.189957)
7928697543,37.1901609,-3.5873526,,3,,POINT (-3.5873526 37.1901609)
7928697552,37.1950503,-3.5742976,,3,,POINT (-3.5742976 37.1950503)
7928697560,37.1956794,-3.575662,,3,,POINT (-3.575662 37.1956794)
7930462014,37.1676329,-3.6015194,crossing,4,,POINT (-3.6015194 37.1676329)
7930462027,37.1675321,-3.604068,,4,,POINT (-3.604068 37.1675321)
7930462029,37.168334,-3.6045463,,3,,POINT (-3.6045463 37.168334)
7930462033,37.1681624,-3.6044516,,3,,POINT (-3.6044516 37.1681624)
7930462034,37.1683581,-3.6045535,crossing,4,,POINT (-3.6045535 37.1683581)
7930462037,37.1680749,-3.6040885,,3,,POINT (-3.6040885 37.1680749)
7930462038,37.168108,-3.6040006,,3,,POINT (-3.6040006 37.168108)
7930462041,37.167666,-3.6037297,crossing,4,,POINT (-3.6037297 37.167666)
7930462044,37.1672838,-3.6034995,crossing,4,,POINT (-3.6034995 37.1672838)
7930462047,37.1667573,-3.6035824,,3,,POINT (-3.6035824 37.1667573)
7930462050,37.1666457,-3.6035145,,3,,POINT (-3.6035145 37.1666457)
7930462051,37.1667187,-3.6035589,crossing,4,,POINT (-3.6035589 37.1667187)
7930462075,37.1681303,-3.6039452,,3,,POINT (-3.6039452 37.1681303)
7930462076,37.1669112,-3.6032737,,3,,POINT (-3.6032737 37.1669112)
7930462077,37.1669214,-3.6032499,crossing,4,,POINT (-3.6032499 37.1669214)
7930462078,37.1669388,-3.6032091,,3,,POINT (-3.6032091 37.1669388)
7930462079,37.1670475,-3.6029658,,3,,POINT (-3.6029658 37.1670475)
7930462080,37.1670658,-3.6029242,crossing,4,,POINT (-3.6029242 37.1670658)
7930462081,37.1670765,-3.6029,,3,,POINT (-3.6029 37.1670765)
7930462083,37.1676331,-3.6032411,crossing,4,,POINT (-3.6032411 37.1676331)
7930478987,37.1677623,-3.6029,crossing,4,,POINT (-3.6029 37.1677623)
7930478990,37.1683593,-3.603539,,3,,POINT (-3.603539 37.1683593)
7930478991,37.1681257,-3.6036385,,3,,POINT (-3.6036385 37.1681257)
7930478992,37.168126,-3.6035276,,3,,POINT (-3.6035276 37.168126)
7930478994,37.1682062,-3.6034998,,3,,POINT (-3.6034998 37.1682062)
7930478995,37.1681693,-3.6034992,crossing,4,,POINT (-3.6034992 37.1681693)
7930478996,37.1681434,-3.6034987,,3,,POINT (-3.6034987 37.1681434)
7930478997,37.1682055,-3.6031939,,3,,POINT (-3.6031939 37.1682055)
7930478998,37.1681654,-3.6031933,crossing,4,,POINT (-3.6031933 37.1681654)
7930478999,37.1681395,-3.6031929,,3,,POINT (-3.6031929 37.1681395)
7930479002,37.1682988,-3.6035992,,3,,POINT (-3.6035992 37.1682988)
7930479003,37.1682989,-3.6035729,crossing,4,,POINT (-3.6035729 37.1682989)
7930479004,37.1684052,-3.6035979,,3,,POINT (-3.6035979 37.1684052)
7930479005,37.1684052,-3.603539,crossing,4,,POINT (-3.603539 37.1684052)
7930479006,37.1684052,-3.603482,,3,,POINT (-3.603482 37.1684052)
7930479007,37.1684054,-3.6036232,,3,,POINT (-3.6036232 37.1684054)
7930479008,37.168346,-3.6036231,crossing,4,,POINT (-3.6036231 37.168346)
7930479009,37.1682989,-3.603623,,3,,POINT (-3.603623 37.1682989)
7930479010,37.1682993,-3.6035012,,4,,POINT (-3.6035012 37.1682993)
7930479011,37.1683589,-3.6034812,crossing,4,,POINT (-3.6034812 37.1683589)
7930479012,37.1683814,-3.6034736,,3,,POINT (-3.6034736 37.1683814)
7930479017,37.1682996,-3.6040103,crossing,4,,POINT (-3.6040103 37.1682996)
7930479018,37.1682997,-3.6039617,,3,,POINT (-3.6039617 37.1682997)
7930479019,37.1682994,-3.6040906,,3,,POINT (-3.6040906 37.1682994)
7930479020,37.1682125,-3.603962,,3,,POINT (-3.603962 37.1682125)
7930479021,37.168175,-3.6039584,crossing,4,,POINT (-3.6039584 37.168175)
7930479022,37.1681474,-3.6039558,,3,,POINT (-3.6039558 37.1681474)
7930479023,37.1682117,-3.6036486,,3,,POINT (-3.6036486 37.1682117)
7930479024,37.1681711,-3.6036483,crossing,4,,POINT (-3.6036483 37.1681711)
7930479025,37.1681411,-3.6036481,,3,,POINT (-3.6036481 37.1681411)
7930479042,37.1684087,-3.6039514,,3,,POINT (-3.6039514 37.1684087)
7930479044,37.1684309,-3.6043763,,3,,POINT (-3.6043763 37.1684309)
7930479046,37.1689309,-3.6049152,,4,,POINT (-3.6049152 37.1689309)
7930479047,37.1689948,-3.6049574,,3,,POINT (-3.6049574 37.1689948)
7930479052,37.1689215,-3.603594,,3,,POINT (-3.603594 37.1689215)
7930479053,37.1684324,-3.604598,,3,,POINT (-3.604598 37.1684324)
7930479054,37.1690172,-3.6035383,,3,,POINT (-3.6035383 37.1690172)
7930479065,37.1689499,-3.6024215,,3,,POINT (-3.6024215 37.1689499)
7930479067,37.168378,-3.6026832,,3,,POINT (-3.6026832 37.168378)
7930479068,37.1686979,-3.6034763,,3,,POINT (-3.6034763 37.1686979)
7930479069,37.1686737,-3.6034769,crossing,4,,POINT (-3.6034769 37.1686737)
7930479070,37.1686322,-3.603478,,3,,POINT (-3.603478 37.1686322)
7930479074,37.1689381,-3.6035384,crossing,4,,POINT (-3.6035384 37.1689381)
7930479075,37.1689374,-3.6034746,,3,,POINT (-3.6034746 37.1689374)
7930479080,37.1690171,-3.603426,crossing,4,,POINT (-3.603426 37.1690171)
7930479082,37.1689502,-3.6034255,,3,,POINT (-3.6034255 37.1689502)
7930479087,37.1681097,-3.6030386,,3,,POINT (-3.6030386 37.1681097)
7930479088,37.168316,-3.6030399,,3,,POINT (-3.6030399 37.168316)
7930479089,37.167224,-3.6025697,,3,,POINT (-3.6025697 37.167224)
7930479090,37.1672308,-3.602554,crossing,4,,POINT (-3.602554 37.1672308)
7930479091,37.1672495,-3.6025106,,3,,POINT (-3.6025106 37.1672495)
7930479092,37.1673641,-3.60228,,3,,POINT (-3.60228 37.1673641)
7930479093,37.1673836,-3.6022334,crossing,4,,POINT (-3.6022334 37.1673836)
7930479094,37.1674038,-3.6021848,,3,,POINT (-3.6021848 37.1674038)
7930479101,37.1683061,-3.6024281,,3,,POINT (-3.6024281 37.1683061)
7930479102,37.1683056,-3.602367,crossing,4,,POINT (-3.602367 37.1683056)
7930479103,37.1683051,-3.6023127,,3,,POINT (-3.6023127 37.1683051)
7930479105,37.1683139,-3.6024384,,3,,POINT (-3.6024384 37.1683139)
7930479106,37.1683511,-3.6024388,crossing,4,,POINT (-3.6024388 37.1683511)
7930479107,37.1683767,-3.602439,,3,,POINT (-3.602439 37.1683767)
7930479108,37.1683067,-3.6027707,,3,,POINT (-3.6027707 37.1683067)
7930479109,37.1683067,-3.6027187,crossing,4,,POINT (-3.6027187 37.1683067)
7930479110,37.1683067,-3.6026793,,3,,POINT (-3.6026793 37.1683067)
7930479111,37.1683004,-3.6032209,,3,,POINT (-3.6032209 37.1683004)
7930479112,37.1683071,-3.6031953,crossing,4,,POINT (-3.6031953 37.1683071)
7930479113,37.1683151,-3.6031647,,3,,POINT (-3.6031647 37.1683151)
7930479124,37.1677669,-3.6025261,,3,,POINT (-3.6025261 37.1677669)
7930479125,37.1677827,-3.6024866,crossing,4,,POINT (-3.6024866 37.1677827)
7930479126,37.1677954,-3.6024545,,3,,POINT (-3.6024545 37.1677954)
7930479127,37.1677991,-3.6024223,,3,,POINT (-3.6024223 37.1677991)
7930479128,37.1677991,-3.602367,crossing,4,,POINT (-3.602367 37.1677991)
